label,text
😦,This time I felt self-doubt.
😦,This time I felt some inadequacy.
😦,This time I felt thwarted.
😦,thwarted
😦,Total fail.
😦,withdrawn
😦,You appear exposed out in the open.
😦,You are contrite.
😦,You have withdrawn.
😦,You just doubt yourself.
😦,You need to be spanked for being naughty.
😦,You seem inhibited.
😦,You seem intimidated.
😦,You seem like garbage and gross.
😦,You seem naughty.
😦,You seem resigned.
😦,You seem sheepish.
😦,You seem to be blushing.
😦,You seem to be thwarted.
😦,You seem to drop your head.
😦,You seem to feel inadequate.
😦,You seemed to hang your head.
😦,You should not even attempt it.
😦,You should stick to what you know best.
😦,You should stick to your day job.
😦,You thwarted me this time.
😦,You're a failure.
😦,You're flushed and ashamed.
😦,You're such a loser don't even try.
😦,You're withdrawn.
😦,Your chagrin is un-bearable.
😦,A choking gall and a preserving sweet what is it else? A sea nourish’d with lovers’ tears vex me so farewell.
😦,A manly enterprise would so offend a virgin with your shameful derision.
😦,A plague upon your epileptic visage!
😦,A plague upon your miserable shamed visage!
😦,A poor soul’s patience all to make you sport.
😦,A poor infirm weak and despis’d old man.
😦,A window lets in more light than a door.
😦,Adieu adieu adieu farewell friends. Thus this be ends. Come blade my breast imbrue.
😦,Adieu adieu adieu. Thus this be ends. Come blade my breast imbrue; and farewell friends.
😦,Adieu friends farewell. This is the end. Sink into my heart cold blade.
😦,All of a sudden why are you acting so rude?
😦,All this guilt is killing me.
😦,Are you blaming me?
😦,Back foolish tears back to your native spring villain wouldst thou kill my cousin?
😦,belittled
😦,blame
😦,Blame her she did it.
😦,But wherefore villain didst thou kill my cousin?
😦,Cackle all ye want in shame a plague upon your visage!
😦,Come blade my breast imbrue; and farewell friends. Thus this be ends. Adieu adieu adieu.
😦,Come your hovel poor fool and knave I have one part in my heart that’s sorry yet for thee.
😦,Conjure tears up in a poor maid’s eyes with your derision is a shameful soul’s sport.
😦,cringing
😦,Cruel world goodbye!
😦,defensive
😦,Despised Trump acts guilty as Hell.
😦,disgrace
😦,dishonor
😦,Do not even try.
😦,Do what thou wilt.
😦,Do whatever you want.
😦,Do you have to do that.
😦,Don't try.
😦,Donald J Trump shameful and weak old man.
😦,Donald J. Trump has no shame.
😦,Donald should be ashamed.
😦,Donald Trump
😦,Donald Trump is shameless and acts guilty as anything.
😦,Eternity was in our lips and eyes.
😦,Every single thing she does is immoral.
😦,Everyone's to blame here.
😦,Farewell my dear. A most discreet madness.
😦,Farewell. A most discreet madness Being purg’d a fire sparkling in lovers’ eyes.
😦,filthy
😦,For shame a trim exploit a manly enterprise to conjure tears up in a poor maid’s eyes.
😦,Get flies from honey.
😦,Good-bye world.
😦,Goodbye cruel world.
😦,Goose if I had you upon Sarum plain I’d drive ye cackling home to Camelot.
😦,guilty
😦,Guilty as Hell that’s what Trump is like.
😦,He could just die from the guilt he feels.
😦,He could just die.
😦,He cringed at that.
😦,He feels guilty.
😦,He feels neglectful.
😦,He felt disgusted with himself.
😦,You seem completely disgusted with yourself.
😦,He felt guilt.
😦,He felt penitent.
😦,He has no honor.
😦,He has no morals.
😦,He is not moral.
😦,He just wants to die from all the shame.
😦,He looked as if full of self-disgust.
😦,He looked belittled.
😦,He looked like the food tasted like ash.
😦,He looked pitiful.
😦,He looked remorseful.
😦,He looked repentant.
😦,He looked self-loathing.
😦,He looked self-pity.
😦,He looked stupid.
😦,He oozes filth.
😦,He oozes filthy slime.
😦,He repents.
😦,He shows his sinning.
😦,He sounds as if he's cringing.
😦,He sounds belittling.
😦,He sounds defensive.
😦,He sounds disgraceful.
😦,He sounds humiliated.
😦,He sounds like he feels inferior.
😦,He sounds mortified.
😦,He sounds repentant.
😦,He sounds self-pitying.
😦,He sounds stupid.
😦,He wants to die to end the shame.
😦,He was defensive.
😦,He was disgraced.
😦,He was dishonor.
😦,He was humiliated.
😦,He was inferior.
😦,He was mortified.
😦,He was pitiful.
😦,He was self-disgusted.
😦,He was self-loathing.
😦,He was self-pitying.
😦,He was stupid.
😦,He won't try.
😦,He’s to blame for everything.
😦,Here I stand your slave a poor infirm weak and despis’d old man.
😦,Here I stand your slave your horrible pleasure to see. 
😦,Honey is sweeter than vinegar.
😦,How stupid is that.
😦,humiliation
😦,I am cringing.
😦,I am defensive.
😦,I am disgraced.
😦,I am dishonored.
😦,I am feeling self-disgust.
😦,I am guilty.
😦,I am humiliated.
😦,I am inferior.
😦,I am loathing myself.
😦,I am mortified.
😦,I am neglected.
😦,I am penitent.
😦,I am pitiful.
😦,I am self-pitying.
😦,I am stupid.
😦,I am without honor.
😦,I can't even try.
😦,I can't try any more.
😦,I could die from guilt alone.
😦,I could die from the blame.
😦,I could die in shame.
😦,I don't even want to try.
😦,I feel a blush.
😦,I feel a lot of self-pity.
😦,I feel belittled.
😦,I feel defensive.
😦,I feel dishonor.
😦,I feel full of self-pity.
😦,I feel inferiority.
😦,I feel like a disgrace.
😦,I feel like cringing.
😦,I feel like I repent.
😦,I feel like I'm cringing.
😦,I feel like I'm so guilty.
😦,I feel mortified.
😦,I feel neglected.
😦,I feel pity.
😦,I feel remorse.
😦,I feel repentant.
😦,I feel self-disgust.
😦,I feel self-loathing.
😦,I feel so belittled.
😦,I feel so defensive.
😦,I feel so disgraced.
😦,I feel so dishonorable.
😦,I feel so inferior.
😦,I feel so mortified.
😦,I feel so much humiliation.
😦,I feel stupid.
😦,I feel the humiliation.
😦,I felt guilt.
😦,I felt my head drop.
😦,I felt penitent afterwards.
😦,I get as if I'm feeling self-disgust.
😦,I get feeling like dishonor.
😦,I get feeling like I'm remorseful.
😦,I get feeling like mortified.
😦,I get feeling like self-loathing.
😦,I get feeling like you're being belittled.
😦,I get feeling like you're defensive.
😦,I get feeling like you're humiliated.
😦,I get feeling like you're stupid.
😦,I get feeling pitiful about yourself.
😦,I get to feeling pitiful.
😦,I have been belittled.
😦,I have no morality to speak of.
😦,I have one part in my heart that’s sorry yet for thee.
😦,I have remorse.
😦,I have sinned.
😦,I repent.
😦,I’d drive ye home to Camelot cackling Goose if I had you upon Sarum plain.
😦,I’ll not chide thee; thou art a boil and when it will let shame come.
😦,I'm a sinner.
😦,I'm dying from the guilt.
😦,I'm dying inside from all the guilt.
😦,I'm feeling like I'm repentant.
😦,I'm filthy.
😦,I'm guilty.
😦,I'm neglectful.
😦,I'm penitent.
😦,I’m sorry yet for thee poor knave despairing over your hovel.
😦,I’m vexed by a choking gall and a preserving sweet an ocean flooded with lovers’ tears. Farewell.
😦,immoral
😦,Feeling Immoral is a curse.
😦,In my corrupted blood thou art a boil or carbuncle I’ll not chide thee; Let shame come.
😦,inferiority
😦,It doesn't have much else it is especially immoral.
😦,It has plenty of laughs but not much else; it seems especially immoral.
😦,Just like flies to honey.
😦,Last time you felt inferior.
😦,Last time you repented.
😦,Last time you seemed defensive.
😦,Last time you seemed disgusted with yourself.
😦,Last time you seemed dishonor.
😦,Last time you seemed humiliated.
😦,Last time you seemed mortified.
😦,Last time you seemed remorseful.
😦,Last time you seemed self-loathing.
😦,Last time you seemed stupid.
😦,Last time you seemed to cringe.
😦,Last time you seemed to feel belittled.
😦,Last time you seemed to feel pity.
😦,Last time you seemed to feel self-pity.
😦,Last time you were disgraced.
😦,Let shame come when it will I do not call it but thou art a boil!
😦,Look how filthy I am. 
😦,May the taste of the food he eats turn to ash in his mouth.
😦,mortified
😦,neglectful
😦,None of trim noble sort would so offend a virgin to conjure tears up in a maiden’s eyes.
😦,O lady lady shame would have it hid!
😦,O my lady it should be secret and hid in shame.
😦,Our eyes watched over death that our mouths had ordered. 
😦,penitent
😦,pity
😦,Poor fool and knave as hovels go it’s sorry.
😦,Purge the discreet madness a fire sparkling in lovers’ eyes farewell my friend. 
😦,remorse
😦,repentant
😦,self-disgust
😦,self-loathing
😦,self-pity
😦,Shame on Trump.
😦,Shame would have it hid O lady.
😦,Shame would have it secret my lady.
😦,Shameful Trump.
😦,She acted disgracefully.
😦,She blames herself.
😦,She feels guilt.
😦,She feels like she could die from the guilt.
😦,She feels neglect.
😦,She feels really inferior.
😦,She feels the sin.
😦,She felt penitent.
😦,She has no honor.
😦,She is fixed on her own immoral acts.
😦,She is really belittling.
😦,She is really cringing.
😦,She is really defensive.
😦,She is really disgraceful.
😦,She is really dishonored.
😦,She is really mortified.
😦,She is really repentant.
😦,She is really self-pitying.
😦,She is really stupid.
😦,She is totally without honor.
😦,She just filthy like that.
😦,She looks defensive.
😦,She looks like a disgrace.
😦,She looks like she feels belittled.
😦,She looks like she feels humiliated.
😦,She looks like she feels inferior.
😦,She looks like she feels pitiful about herself.
😦,She looks like she has dishonor.
😦,She looks like she loathes herself.
😦,She looks like she repents.
😦,She looks like she's cringing.
